ligand,receptor,source,target,ligand_expr_ctrl,receptor_expr_ctrl,score_ctrl,key,score_rej,ligand_expr_rej,receptor_expr_rej,log2FC
C3,C3AR1,4,6,1.7954545454545454,0.0,0.0,C3_C3AR1_4_6,0.0832519266254206,0.7108433734939759,0.11711711711711711,6.396637772293541
PDGFB,PDGFRB,3,5,0.0,0.6329588014981273,0.0,PDGFB_PDGFRB_3_5,0.08244178728760226,0.28854625550660795,0.2857142857142857,6.382698154990306
SELE,CD44,2,3,0.0,1.0,0.0,SELE_CD44_2_3,0.08221000103764775,0.06423982869379015,1.2797356828193833,6.378685031670839
C3,C3AR1,6,3,0.3333333333333333,0.0,0.0,C3_C3AR1_6_3,0.0821526372187165,0.18018018018018017,0.45594713656387664,6.3776901147682725
CD274,PDCD1,4,3,0.2863636363636364,0.0,0.0,CD274_PDCD1_4_3,0.08168356244360703,0.21686746987951808,0.3766519823788546,6.369528643895098
VEGFA,FLT1,2,0,0.0,0.2826086956521739,0.0,VEGFA_FLT1_2_0,0.08163399769395488,0.8843683083511777,0.09230769230769231,6.368663559501049
TGFB1,TGFBR2,10,5,0.0,2.2771535580524342,0.0,TGFB1_TGFBR2_10_5,0.08163265306122448,0.19047619047619047,0.42857142857142855,6.3686400835612496
BMP7,BMPR2,10,5,0.0,1.0786516853932584,0.0,BMP7_BMPR2_10_5,0.08163265306122448,0.14285714285714285,0.5714285714285714,6.3686400835612496
TGFB1,TGFBR1,10,3,0.0,1.5,0.0,TGFB1_TGFBR1_10_3,0.08139290958674218,0.19047619047619047,0.42731277533039647,6.364448284915039
HGF,MET,3,4,0.0,1.55,0.0,HGF_MET_3_4,0.08067512340109337,0.07048458149779736,1.144578313253012,6.351824824287596
FGF2,FGFR1,2,10,0.0,0.3333333333333333,0.0,FGF2_FGFR1_2_10,0.07994289793004997,0.11991434689507495,0.6666666666666666,6.338832596408532
FGF2,FGFR1,3,3,0.0,0.5,0.0,FGF2_FGFR1_3_3,0.07956684585379106,0.22026431718061673,0.36123348017621143,6.332114370830067
BMP7,BMPR2,10,2,0.0,1.0,0.0,BMP7_BMPR2_10_2,0.07953502600183542,0.14285714285714285,0.556745182012848,6.331544466300884
ICAM1,ITGAL,2,2,0.0,0.0,0.0,ICAM1_ITGAL_2_2,0.0778718779947636,0.32762312633832974,0.23768736616702354,6.30143908955479
CXCL11,CXCR3,2,3,0.0,0.0,0.0,CXCL11_CXCR3_2_3,0.07643690630040845,0.4753747323340471,0.16079295154185022,6.274949411210949
CD40LG,CD40,3,4,0.0,0.5636363636363636,0.0,CD40LG_CD40_3_4,0.07619022344886152,0.1277533039647577,0.5963855421686747,6.270346228973764
ICAM1,ITGAL,6,2,0.0,0.0,0.0,ICAM1_ITGAL_6_2,0.07601713062098502,0.31981981981981983,0.23768736616702354,6.2671074694376285
BMP4,BMPR1A,5,3,0.23220973782771537,0.0,0.0,BMP4_BMPR1A_5_3,0.07551919446192573,0.2857142857142857,0.2643171806167401,6.257749781013859
CCL2,CCR2,6,5,0.0,0.2209737827715356,0.0,CCL2_CCR2_6_5,0.07528957528957529,0.17567567567567569,0.42857142857142855,6.253414026055347
IFNG,IFNGR1,5,2,0.15355805243445692,0.0,0.0,IFNG_IFNGR1_5_2,0.07525237075558273,0.42857142857142855,0.17558886509635974,6.252710287848964
SELE,CD44,3,2,0.0,0.0,0.0,SELE_CD44_3_2,0.07517757926213811,0.15198237885462554,0.49464668094218417,6.25129453818376
BMP7,BMPR2,2,4,0.0,2.9045454545454548,0.0,BMP7_BMPR2_2_4,0.07506256288537447,0.04925053533190578,1.5240963855421688,6.249114645474687
SELE,CD44,2,4,0.0,1.3545454545454545,0.0,SELE_CD44_2_4,0.0746884755295271,0.06423982869379015,1.1626506024096386,6.2420017443439235
ICAM1,ITGAL,3,10,1.0,0.0,0.0,ICAM1_ITGAL_3_10,0.07457520453115166,0.5220264317180616,0.14285714285714285,6.2398410731489315
CCL5,CCR5,2,4,0.0,0.14545454545454545,0.0,CCL5_CCR5_2_4,0.0744433838136271,0.4261241970021413,0.1746987951807229,6.237322480625413
CXCL9,CXCR3,6,3,0.0,0.0,0.0,CXCL9_CXCR3_6_3,0.07315355002579672,0.45495495495495497,0.16079295154185022,6.212443856778518
SELE,CD44,3,10,0.0,0.22916666666666666,0.0,SELE_CD44_3_10,0.07237256135934549,0.15198237885462554,0.47619047619047616,6.197168743900586
HGF,MET,6,3,0.0,0.5,0.0,HGF_MET_6_3,0.07223082112949955,0.11711711711711711,0.6167400881057269,6.194379067606123
TGFB1,TGFBR2,2,2,0.0,0.0,0.0,TGFB1_TGFBR2_2_2,0.07213568772381918,0.08137044967880086,0.8865096359743041,6.192503658907775
TGFB1,TGFBR2,6,10,0.0,0.6458333333333334,0.0,TGFB1_TGFBR2_6_10,0.07207207207207206,0.06306306306306306,1.1428571428571428,6.191248212668556
CXCL10,CXCR3,4,2,0.32272727272727275,0.0,0.0,CXCL10_CXCR3_4_2,0.0715151827868218,2.3855421686746987,0.029978586723768737,6.180211184332423
TGFB1,TGFBR1,6,4,0.0,1.8909090909090909,0.0,TGFB1_TGFBR1_6_4,0.07142081840877021,0.06306306306306306,1.1325301204819278,6.178332575313752
PDGFB,PDGFRB,2,5,0.0,0.6329588014981273,0.0,PDGFB_PDGFRB_2_5,0.07096971550933007,0.24839400428265523,0.2857142857142857,6.169318050390208
SELE,CD44,5,2,0.07116104868913857,0.0,0.0,SELE_CD44_5_2,0.07066381156316916,0.14285714285714285,0.49464668094218417,6.163172872695637
CXCL12,CXCR4,0,2,0.782608695652174,0.0,0.0,CXCL12_CXCR4_0_2,0.07064028049038756,0.4175824175824176,0.16916488222698073,6.162699080749748
CD274,PDCD1,3,3,1.0,0.0,0.0,CD274_PDCD1_3_3,0.0705185429563935,0.18722466960352424,0.3766519823788546,6.160245439755936
FGF2,FGFR1,3,6,0.0,0.6666666666666666,0.0,FGF2_FGFR1_3_6,0.07044489423344048,0.22026431718061673,0.31981981981981983,6.158759008555624
HGF,MET,4,2,0.5272727272727272,0.0,0.0,HGF_MET_4_2,0.07044451897525864,0.25903614457831325,0.27194860813704497,6.158751430903705
CCL5,CCR5,2,3,0.0,0.0,0.0,CCL5_CCR5_2_3,0.07039496646511145,0.4261241970021413,0.16519823788546256,6.157750458892355
VCAM1,ITGA4,0,2,0.22826086956521738,0.0,0.0,VCAM1_ITGA4_0_2,0.07019789632209333,0.14505494505494507,0.48394004282655245,6.153762709526787
VCAM1,ITGA4,6,0,2.3333333333333335,0.0,0.0,VCAM1_ITGA4_6_0,0.0696960696960697,1.4414414414414414,0.04835164835164835,6.1435581064198725
BMP4,BMPR1A,3,4,0.0,1.0954545454545455,0.0,BMP4_BMPR1A_3_4,0.06963536967252269,0.14096916299559473,0.4939759036144578,6.142318868657506
TNF,TNFRSF1B,10,3,0.0,0.5,0.0,TNF_TNFRSF1B_10_3,0.06954059156702329,0.14285714285714285,0.486784140969163,6.140381769421476
CXCL10,CXCR3,5,3,0.12359550561797752,0.0,0.0,CXCL10_CXCR3_5_3,0.06891126494650723,0.42857142857142855,0.16079295154185022,6.127453033650332
FASLG,FAS,3,3,0.0,2.0,0.0,FASLG_FAS_3_3,0.06858273981641407,0.16740088105726872,0.40969162995594716,6.1206575809985635
CD34,SELL,3,2,1.0,0.0,0.0,CD34_SELL_3_2,0.06837155335867709,0.33259911894273125,0.20556745182012848,6.116272284468209
ANGPT1,TEK,5,2,0.5205992509363296,0.0,0.0,ANGPT1_TEK_5_2,0.0672988681553992,0.2857142857142857,0.23554603854389722,6.093789765348222
CXCL10,CXCR3,6,3,0.3333333333333333,0.0,0.0,CXCL10_CXCR3_6_3,0.06663491685518116,0.4144144144144144,0.16079295154185022,6.0796963320541
CXCL12,CXCR4,0,6,0.782608695652174,0.0,0.0,CXCL12_CXCR4_0_6,0.06583506583506583,0.4175824175824176,0.15765765765765766,6.0625333238274575
C3,C3AR1,2,2,0.0,0.0,0.0,C3_C3AR1_2_2,0.06558790218672193,0.31905781584582443,0.20556745182012848,6.057188184486995
CCL5,CCR5,4,6,0.3,0.0,0.0,CCL5_CCR5_4_6,0.06536958645392381,1.319277108433735,0.04954954954954955,6.052450379774537
B2M,CD8A,0,6,0.3804347826086957,0.0,0.0,B2M_CD8A_0_6,0.06527076527076527,0.7626373626373626,0.08558558558558559,6.050300674117058
TNF,TNFRSF1A,2,3,0.0,1.0,0.0,TNF_TNFRSF1A_2_3,0.0652020111499967,0.057815845824411134,1.1277533039647578,6.048803140198621
C3,C3AR1,5,3,0.3146067415730337,0.0,0.0,C3_C3AR1_5_3,0.06513530522341095,0.14285714285714285,0.45594713656387664,6.047348730810992
SELE,CD44,3,5,0.0,0.599250936329588,0.0,SELE_CD44_3_5,0.06513530522341095,0.15198237885462554,0.42857142857142855,6.047348730810992
CXCL9,CXCR3,4,2,0.17272727272727273,0.0,0.0,CXCL9_CXCR3_4_2,0.06374964526199015,2.1265060240963853,0.029978586723768737,6.016800383745712
PDGFB,PDGFRB,10,2,0.041666666666666664,0.0,0.0,PDGFB_PDGFRB_10_2,0.06322014887325379,0.09523809523809523,0.6638115631691649,6.004954104367987
CCL5,CCR5,10,3,0.0625,0.0,0.0,CCL5_CCR5_10_3,0.06293266205160478,0.38095238095238093,0.16519823788546256,5.998481261444464
IL1B,IL1R1,2,4,0.0,1.8636363636363635,0.0,IL1B_IL1R1_2_4,0.06274347927040066,0.08137044967880086,0.7710843373493976,5.994205861871996
FGF2,FGFR1,6,4,0.0,1.5954545454545455,0.0,FGF2_FGFR1_6_4,0.06230326712254422,0.06306306306306306,0.9879518072289156,5.984208054886287
FGF2,FGFR1,3,2,0.0,1.0,0.0,FGF2_FGFR1_3_2,0.061315548679829066,0.22026431718061673,0.278372591006424,5.961520277470275
TNF,TNFRSF1A,10,5,0.0,0.9325842696629213,0.0,TNF_TNFRSF1A_10_5,0.06122448979591836,0.14285714285714285,0.42857142857142855,5.95941059089454
CD86,CD28,2,5,0.0,0.21348314606741572,0.0,CD86_CD28_2_5,0.06118078923218109,0.10706638115631692,0.5714285714285714,5.95839702314768
CCL5,CCR5,2,5,0.0,0.10486891385767791,0.0,CCL5_CCR5_2_5,0.06087488528602018,0.4261241970021413,0.14285714285714285,5.951282040260819
C3,C3AR1,2,10,0.0,0.0,0.0,C3_C3AR1_2_10,0.060772917303966556,0.31905781584582443,0.19047619047619047,5.948902560281313
CXCL10,CXCR3,2,4,0.0,0.1590909090909091,0.0,CXCL10_CXCR3_2_4,0.06067954903124274,0.7194860813704497,0.08433734939759036,5.946720311943679
CXCL13,CXCR5,5,3,0.1198501872659176,0.0,0.0,CXCL13_CXCR5_5_3,0.06041535556954059,0.42857142857142855,0.14096916299559473,5.94052750999923
VCAM1,ITGA4,3,0,0.5,0.0,0.0,VCAM1_ITGA4_3_0,0.059427796872730795,1.2290748898678414,0.04835164835164835,5.917140438898699
CCL5,CCR5,3,0,0.0,0.0,0.0,CCL5_CCR5_3_0,0.059427796872730795,2.458149779735683,0.024175824175824177,5.917140438898699
ICAM1,ITGAL,2,6,0.0,0.0,0.0,ICAM1_ITGAL_2_6,0.059031193934834185,0.32762312633832974,0.18018018018018017,5.907640456284381
C3,C3AR1,10,2,0.16666666666666666,0.0,0.0,C3_C3AR1_10_2,0.05873355766289385,0.2857142857142857,0.20556745182012848,5.900469744504947
ICAM1,ITGAL,6,6,0.0,0.0,0.0,ICAM1_ITGAL_6_6,0.0576251927603279,0.31981981981981983,0.18018018018018017,5.87344885612155
CCL2,CCR2,3,6,0.0,0.0,0.0,CCL2_CCR2_3_6,0.05714966067388975,0.6343612334801763,0.09009009009009009,5.8616988679181885
CD40LG,CD40,10,4,0.0,0.5636363636363636,0.0,CD40LG_CD40_10_4,0.0567986230636833,0.09523809523809523,0.5963855421686747,5.852963218705743
ANGPT1,TEK,5,3,0.5205992509363296,0.0,0.0,ANGPT1_TEK_5_3,0.0566393958464443,0.2857142857142857,0.19823788546255505,5.848983308715313
ICAM1,ITGAL,10,2,0.14583333333333334,0.0,0.0,ICAM1_ITGAL_10_2,0.05659223003976751,0.23809523809523808,0.23768736616702354,5.847802280873887
CD86,CD28,3,3,0.0,2.0,0.0,CD86_CD28_3_3,0.05641483436511479,0.3766519823788546,0.14977973568281938,5.843351631439577
CD80,CD28,3,4,0.0,0.25,0.0,CD80_CD28_3_4,0.056180669815827186,0.16079295154185022,0.3493975903614458,5.837455614721926
ANGPT1,TEK,10,2,0.16666666666666666,0.0,0.0,ANGPT1_TEK_10_2,0.05608239012949934,0.23809523809523808,0.23554603854389722,5.8349738388773424
CXCL13,CXCR5,3,5,0.0,0.10861423220973783,0.0,CXCL13_CXCR5_3_5,0.05601006922592825,0.3920704845814978,0.14285714285714285,5.83314484818859
PDGFB,PDGFRB,5,6,0.3707865168539326,0.0,0.0,PDGFB_PDGFRB_5_6,0.055984555984555984,0.14285714285714285,0.3918918918918919,5.832499066383503
TGFB1,TGFBR2,6,2,0.0,0.0,0.0,TGFB1_TGFBR2_6_2,0.055906013079460616,0.06306306306306306,0.8865096359743041,5.830509200522384
CXCL9,CXCR3,2,4,0.0,0.1590909090909091,0.0,CXCL9_CXCR3_2_4,0.05580351384123216,0.6616702355460385,0.08433734939759036,5.82790827188002
WNT5A,FZD5,3,4,0.0,0.6818181818181818,0.0,WNT5A_FZD5_3_4,0.05572952603365002,0.18502202643171806,0.30120481927710846,5.826027905454291
EGF,EGFR,2,3,1.0,0.0,0.0,EGF_EGFR_2_3,0.055617919233272646,0.28693790149892934,0.19383259911894274,5.823186824579631
EGF,EGFR,5,3,1.3857677902621723,0.0,0.0,EGF_EGFR_5_3,0.05538074260541221,0.2857142857142857,0.19383259911894274,5.817130575032127
CXCL13,CXCR5,3,3,0.0,0.0,0.0,CXCL13_CXCR5_3_3,0.05526984804673097,0.3920704845814978,0.14096916299559473,5.814290162378733
TGFB1,TGFBR2,10,0,0.0,0.42391304347826086,0.0,TGFB1_TGFBR2_10_0,0.054840397697540545,0.19047619047619047,0.2879120879120879,5.803237311403165
CCL2,CCR2,6,3,0.0,0.5,0.0,CCL2_CCR2_6_3,0.05456006667460413,0.17567567567567569,0.31057268722466963,5.795976425507298
C3,C3AR1,10,10,0.16666666666666666,0.0,0.0,C3_C3AR1_10_10,0.054421768707482984,0.2857142857142857,0.19047619047619047,5.792380848016274
CCL5,CCR5,6,4,0.0,0.14545454545454545,0.0,CCL5_CCR5_6_4,0.054298274177792254,0.3108108108108108,0.1746987951807229,5.789162550501175
EGF,EGFR,3,2,0.0,0.5,0.0,EGF_EGFR_3_2,0.05394824967691422,0.1894273127753304,0.284796573875803,5.780001621145509
CXCL9,CXCR3,10,3,0.0625,0.0,0.0,CXCL9_CXCR3_10_3,0.053597650513950074,0.3333333333333333,0.16079295154185022,5.770766964259532
IFNG,IFNGR1,3,6,0.0,0.6666666666666666,0.0,IFNG_IFNGR1_3_6,0.05294281065206175,0.1277533039647577,0.4144144144144144,5.753358789025768
CCL2,CCR2,6,4,0.0,0.23636363636363636,0.0,CCL2_CCR2_6_4,0.052914360143275815,0.17567567567567569,0.30120481927710846,5.7525976823031355
SELE,CD44,3,6,0.0,0.3333333333333333,0.0,SELE_CD44_3_6,0.05271460888200976,0.15198237885462554,0.34684684684684686,5.74724260945379
BMP4,BMPR1A,4,3,0.38181818181818183,0.0,0.0,BMP4_BMPR1A_4_3,0.05254498168887002,0.19879518072289157,0.2643171806167401,5.742679464786577
TNF,TNFRSF1A,3,2,0.5,0.0,0.0,TNF_TNFRSF1A_3_2,0.052033317925836486,0.06167400881057269,0.8436830835117773,5.728827105583827
FGF2,FGFR1,2,5,0.0,0.5767790262172284,0.0,FGF2_FGFR1_2_5,0.05139186295503212,0.11991434689507495,0.42857142857142855,5.711270857299018
CCL5,CCR5,6,3,0.0,0.0,0.0,CCL5_CCR5_6_3,0.051345398261697824,0.3108108108108108,0.16519823788546256,5.709990808799206
VCAM1,ITGA4,10,0,0.14583333333333334,0.0,0.0,VCAM1_ITGA4_10_0,0.05065410779696494,1.0476190476190477,0.04835164835164835,5.690811178975943
CXCL9,CXCR3,3,6,1.5,0.0,0.0,CXCL9_CXCR3_3_6,0.0504524348136683,1.2444933920704846,0.04054054054054054,5.685167444319341
VCAM1,ITGA4,2,0,0.5,0.0,0.0,VCAM1_ITGA4_2_0,0.05042238275642987,1.0428265524625269,0.04835164835164835,5.684324556697205
CCL2,CCR2,6,10,0.0,0.041666666666666664,0.0,CCL2_CCR2_6_10,0.05019305019305019,0.17567567567567569,0.2857142857142857,5.677876062679618
WNT7B,FZD1,3,4,0.0,0.8090909090909091,0.0,WNT7B_FZD1_3_4,0.05015657343028502,0.07709251101321586,0.6506024096385542,5.6768477277407285
CCL2,CCR2,4,6,1.3772727272727272,0.0,0.0,CCL2_CCR2_4_6,0.04992944751980896,0.5542168674698795,0.09009009009009009,5.670428161921453
CD40LG,CD40,4,6,0.25,0.0,0.0,CD40LG_CD40_4_6,0.04949527841094106,0.2289156626506024,0.21621621621621623,5.658076589057107
FASLG,FAS,3,6,0.0,0.3333333333333333,0.0,FASLG_FAS_3_6,0.049013771480731834,0.16740088105726872,0.2927927927927928,5.644253496001435
CXCL10,CXCR3,3,6,0.5,0.0,0.0,CXCL10_CXCR3_3_6,0.04884510060721514,1.2048458149779735,0.04054054054054054,5.639379800573138
TNF,TNFRSF1A,2,2,0.0,0.0,0.0,TNF_TNFRSF1A_2_2,0.0487782510809807,0.057815845824411134,0.8436830835117773,5.637443638160909
TGFB1,TGFBR1,10,2,0.0,1.5,0.0,TGFB1_TGFBR1_10_2,0.04853675945753033,0.19047619047619047,0.25481798715203424,5.63042758988538
CCL5,CCR5,4,2,0.3,0.0,0.0,CCL5_CCR5_4_2,0.04802507675240576,1.319277108433735,0.03640256959314775,5.615447983952996
HGF,MET,6,6,0.0,1.6666666666666667,0.0,HGF_MET_6_6,0.04800746692638584,0.11711711711711711,0.4099099099099099,5.614929674257262
CD40LG,CD40,4,3,0.25,0.0,0.0,CD40LG_CD40_4_3,0.047900854519399176,0.2289156626506024,0.2092511013215859,5.611787770701437
TNF,TNFRSF1B,10,10,0.0,0.10416666666666667,0.0,TNF_TNFRSF1B_10_10,0.047619047619047616,0.14285714285714285,0.3333333333333333,5.603449728099041
B2M,CD8A,0,2,0.3804347826086957,0.0,0.0,B2M_CD8A_0_2,0.047358637080264485,0.7626373626373626,0.06209850107066381,5.595701679729741
ANGPT1,TEK,10,3,0.16666666666666666,0.0,0.0,ANGPT1_TEK_10_3,0.04719949653870358,0.23809523809523808,0.19823788546255505,5.590946171946146
BMP7,BMPR2,2,10,0.0,0.4583333333333333,0.0,BMP7_BMPR2_2_10,0.04690527174467217,0.04925053533190578,0.9523809523809523,5.582112521233047
TNF,TNFRSF1A,2,10,0.0,0.22916666666666666,0.0,TNF_TNFRSF1A_2_10,0.046803303762618535,0.057815845824411134,0.8095238095238095,5.5790384234958585
ICAM1,ITGAL,2,10,0.0,0.0,0.0,ICAM1_ITGAL_2_10,0.04680330376261853,0.32762312633832974,0.14285714285714285,5.5790384234958585
VEGFA,KDR,3,3,0.5,0.0,0.0,VEGFA_KDR_3_3,0.04639620407925635,0.28854625550660795,0.16079295154185022,5.56669961444708
ANGPT1,TEK,3,2,2.0,0.0,0.0,ANGPT1_TEK_3_2,0.04617532473657897,0.1960352422907489,0.23554603854389722,5.559960543698554
IFNG,IFNGR1,3,3,0.0,1.0,0.0,IFNG_IFNGR1_3_3,0.04614877059519881,0.1277533039647577,0.36123348017621143,5.559148247986382
CXCL11,CXCR3,5,3,0.14606741573033707,0.0,0.0,CXCL11_CXCR3_5_3,0.04594084329767149,0.2857142857142857,0.16079295154185022,5.5527718551643
ICAM1,ITGAL,6,10,0.0,0.0,0.0,ICAM1_ITGAL_6_10,0.04568854568854569,0.31981981981981983,0.14285714285714285,5.544996745352232
C3,C3AR1,2,5,0.0,0.24344569288389514,0.0,C3_C3AR1_2_5,0.04557968797797492,0.31905781584582443,0.14285714285714285,5.541629070328457
TGFB1,TGFBR1,10,10,0.0,0.08333333333333333,0.0,TGFB1_TGFBR1_10_10,0.04535147392290249,0.19047619047619047,0.23809523809523808,5.534543310490117
TNF,TNFRSF1A,2,6,0.0,2.0,0.0,TNF_TNFRSF1A_2_6,0.044794258927021234,0.057815845824411134,0.7747747747747747,5.517094838697002
ANGPT1,TEK,6,2,0.3333333333333333,0.0,0.0,ANGPT1_TEK_6_2,0.044562764048845425,0.1891891891891892,0.23554603854389722,5.5097833651687695
CCL5,CCR5,6,5,0.0,0.10486891385767791,0.0,CCL5_CCR5_6_5,0.044401544401544396,0.3108108108108108,0.14285714285714285,5.504669468671234
HGF,MET,3,3,0.0,0.5,0.0,HGF_MET_3_3,0.04347066700304683,0.07048458149779736,0.6167400881057269,5.474782138316864
FGF2,FGFR1,2,3,0.0,0.5,0.0,FGF2_FGFR1_2_3,0.0433170768519654,0.11991434689507495,0.36123348017621143,5.469790819454663
ICAM1,ITGAL,10,6,0.14583333333333334,0.0,0.0,ICAM1_ITGAL_10_6,0.042900042900042894,0.23809523809523808,0.18018018018018017,5.456150444480545
IL1B,IL1R1,3,6,0.0,0.3333333333333333,0.0,IL1B_IL1R1_3_6,0.04286224550541732,0.1762114537444934,0.24324324324324326,5.454907766830564
FGF2,FGFR1,6,10,0.0,0.3333333333333333,0.0,FGF2_FGFR1_6_10,0.04204204204204204,0.06306306306306306,0.6666666666666666,5.4276746201341695
CXCL11,CXCR3,3,6,1.0,0.0,0.0,CXCL11_CXCR3_3_6,0.04187998571258483,1.0330396475770924,0.04054054054054054,5.422232519983737
EGF,EGFR,3,6,0.0,0.3333333333333333,0.0,EGF_EGFR_3_6,0.04181053299996031,0.1894273127753304,0.22072072072072071,5.41989389238465
PDGFA,PDGFRA,2,6,0.0,0.6666666666666666,0.0,PDGFA_PDGFRA_2_6,0.04177517989081159,0.15203426124197003,0.2747747747747748,5.418702016861807
IL1B,IL1R1,6,4,0.0,1.8636363636363635,0.0,IL1B_IL1R1_6_4,0.04168023445131879,0.05405405405405406,0.7710843373493976,5.415496196092482
IFNG,IFNGR1,6,4,0.0,1.9363636363636363,0.0,IFNG_IFNGR1_6_4,0.04146314989688484,0.036036036036036036,1.1506024096385543,5.408139488553224
TNF,TNFRSF1B,10,5,0.0,0.2808988764044944,0.0,TNF_TNFRSF1B_10_5,0.04081632653061224,0.14285714285714285,0.2857142857142857,5.3859944248960385
BMP4,BMPR1A,3,10,0.0,0.16666666666666666,0.0,BMP4_BMPR1A_3_10,0.040276903713027064,0.14096916299559473,0.2857142857142857,5.3672628494325085
CXCL11,CXCR3,2,4,0.0,0.1590909090909091,0.0,CXCL11_CXCR3_2_4,0.04009184489564252,0.4753747323340471,0.08433734939759036,5.360780199353609
BMP7,BMPR2,2,6,0.0,1.0,0.0,BMP7_BMPR2_2_6,0.03971101722707718,0.04925053533190578,0.8063063063063063,5.3473473647594165
ANGPT1,TEK,3,3,2.0,0.0,0.0,ANGPT1_TEK_3_3,0.03886161190785771,0.1960352422907489,0.19823788546255505,5.3169281453667265
HGF,MET,5,2,0.20224719101123595,0.0,0.0,HGF_MET_5_2,0.03884980116243499,0.14285714285714285,0.27194860813704497,5.316500620541387
BMP7,BMPR2,2,3,0.0,1.0,0.0,BMP7_BMPR2_2_3,0.03872784386231357,0.04925053533190578,0.7863436123348018,5.3120785914707405
CXCL9,CXCR3,6,4,0.0,0.1590909090909091,0.0,CXCL9_CXCR3_6_4,0.03836969499620102,0.45495495495495497,0.08433734939759036,5.299013630620975
FGF2,FGFR1,2,6,0.0,0.6666666666666666,0.0,FGF2_FGFR1_2_6,0.03835098481779424,0.11991434689507495,0.31981981981981983,5.298327836693035
ANGPT1,TEK,6,3,0.3333333333333333,0.0,0.0,ANGPT1_TEK_6_3,0.037504464817240145,0.1891891891891892,0.19823788546255505,5.266953839297997
CD86,CD28,2,4,0.0,0.25,0.0,CD86_CD28_2_4,0.037408735584737236,0.10706638115631692,0.3493975903614458,5.263362566029065
C3,C3AR1,2,6,0.0,0.0,0.0,C3_C3AR1_2_6,0.037367131585547005,0.31905781584582443,0.11711711711711711,5.261799004680945
PDGFB,PDGFRB,10,6,0.041666666666666664,0.0,0.0,PDGFB_PDGFRB_10_6,0.03732303732303732,0.09523809523809523,0.3918918918918919,5.260140002444551
CXCL9,CXCR3,3,2,1.5,0.0,0.0,CXCL9_CXCR3_3_2,0.03730815308134215,1.2444933920704846,0.029978586723768737,5.2595795668872345
BMP4,BMPR1A,3,3,0.0,0.0,0.0,BMP4_BMPR1A_3_3,0.037260571716897284,0.14096916299559473,0.2643171806167401,5.257786526516239
C3,C3AR1,0,3,0.14130434782608695,0.0,0.0,C3_C3AR1_0_3,0.037077019896403156,0.08131868131868132,0.45594713656387664,5.250848665210689
C3,C3AR1,6,2,0.3333333333333333,0.0,0.0,C3_C3AR1_6_2,0.03703918050813126,0.18018018018018017,0.20556745182012848,5.249414260917855
IL18,IL18R1,4,2,1.7727272727272727,0.0,0.0,IL18_IL18R1_4_2,0.03678955651298986,0.7469879518072289,0.04925053533190578,5.239915682544127
HGF,MET,2,4,0.0,1.55,0.0,HGF_MET_2_4,0.03676375738500039,0.032119914346895075,1.144578313253012,5.238930410726492
EGF,EGFR,3,3,0.0,0.0,0.0,EGF_EGFR_3_3,0.036717188379359195,0.1894273127753304,0.19383259911894274,5.237150229480964
TGFB1,TGFBR1,2,6,0.0,0.3333333333333333,0.0,TGFB1_TGFBR1_2_6,0.03665335571117156,0.08137044967880086,0.45045045045045046,5.2347065401864175
CD40LG,CD40,3,5,0.0,0.1647940074906367,0.0,CD40LG_CD40_3_5,0.03650094398993077,0.1277533039647577,0.2857142857142857,5.228855007094563
FASLG,FAS,3,2,0.0,0.0,0.0,FASLG_FAS_3_2,0.036204473205105225,0.16740088105726872,0.21627408993576017,5.217404186189663
CXCL10,CXCR3,3,2,0.5,0.0,0.0,CXCL10_CXCR3_3_2,0.036119574753087004,1.2048458149779735,0.029978586723768737,5.214108277736288
EGF,EGFR,3,10,0.0,0.08333333333333333,0.0,EGF_EGFR_3_10,0.03608139290958674,0.1894273127753304,0.19047619047619047,5.212623532648268
FASLG,FAS,2,4,0.0,0.8818181818181818,0.0,FASLG_FAS_2_4,0.036028482237300374,0.044967880085653104,0.8012048192771084,5.210563510894458
WNT5A,FZD5,3,6,0.0,1.3333333333333333,0.0,WNT5A_FZD5_3_6,0.0358375997142517,0.18502202643171806,0.19369369369369369,5.20310715541646
BMP4,BMPR1A,10,2,0.14583333333333334,0.0,0.0,BMP4_BMPR1A_10_2,0.03579076170082594,0.42857142857142855,0.0835117773019272,5.201271640473285
PDGFB,PDGFRB,3,0,0.0,0.16304347826086957,0.0,PDGFB_PDGFRB_3_0,0.03551338529312098,0.28854625550660795,0.12307692307692308,5.19035352753817
PDGFA,PDGFRA,3,6,0.0,0.6666666666666666,0.0,PDGFA_PDGFRA_3_6,0.03510338532364964,0.1277533039647577,0.2747747747747748,5.174062216228458
IL1B,IL1R1,3,3,0.0,0.5,0.0,IL1B_IL1R1_3_3,0.0349317859845912,0.1762114537444934,0.19823788546255505,5.167188740972672
BMP4,BMPR1A,3,6,0.0,0.6666666666666666,0.0,BMP4_BMPR1A_3_6,0.03492479263404374,0.14096916299559473,0.24774774774774774,5.166907924034827
TGFB1,TGFBR2,2,5,0.0,2.2771535580524342,0.0,TGFB1_TGFBR2_2_5,0.03487304986234322,0.08137044967880086,0.42857142857142855,5.164828500741253
TNF,TNFRSF1B,2,4,0.0,0.43636363636363634,0.0,TNF_TNFRSF1B_2_4,0.034828822785789845,0.057815845824411134,0.6024096385542169,5.163048737124151
